"Masculine and Feminine i-Stems","nouns that have a nom. sg. in **-is** or **-ēs**, and the same number of syllables in both the nom. and gen. cases","M./F. i-Stems"
"Masculine and (chiefly) Feminine i-Stems","nouns with a nom. sg. in **-s** or **-x** which have a base ending in two consonants","Masculine and (chiefly) Feminine i-Stems"
"Neurter i-Stems","nouns with a nom. sg. ending in **-al**, **-ar**, or **-e**","Neurter i-Stems"
