"3rd m./f. nom. sg.","--","3rd m./f. nom. sg."
"3rd m./f. gen. sg.","-is","3rd m./f. gen. sg."
"3rd m./f. dat. sg.","-ī","3rd m./f. dat. sg."
"3rd m./f. acc. sg.","-em","3rd m./f. acc. sg."
"3rd m./f. abl. sg.","-e","3rd m./f. abl. sg."
"3rd m./f. nom. pl.","-ēs","3rd m./f. nom. pl."
"3rd m./f. gen. pl.","-ium","3rd m./f. gen. pl."
"3rd m./f. dat. pl.","-ibus","3rd m./f. dat. pl."
"3rd m./f. acc. pl.","-ēs","3rd m./f. acc. pl."
"3rd m./f. abl. pl.","-ibus","3rd m./f. abl. pl."
"3rd n. nom. sg.","--","3rd n. nom. sg."
"3rd n. gen. sg.","-is","3rd n. gen. sg."
"3rd n. dat. sg.","-ī","3rd n. dat. sg."
"3rd n. acc. sg.","--","3rd n. acc. sg."
"3rd n. abl. sg.","-ī","3rd n. abl. sg."
"3rd n. nom. pl.","-ia","3rd n. nom. pl."
"3rd n. gen. pl.","-ium","3rd n. gen. pl."
"3rd n. dat. pl.","-ibus","3rd n. dat. pl."
"3rd n. acc. pl.","-ia","3rd n. acc. pl."
"3rd n. abl. pl.","-ibus","3rd n. abl. pl."
