"3rd pres. indic. act. 1st sg.","-ō","3rd pres. indic. act. 1st sg."
"3rd pres. indic. act. 2nd sg.","-is","3rd pres. indic. act. 2nd sg."
"3rd pres. indic. act. 3rd sg.","-it","3rd pres. indic. act. 3rd sg."
"3rd pres. indic. act. 1st pl.","-imus","3rd pres. indic. act. 1st pl."
"3rd pres. indic. act. 2nd pl.","-itis","3rd pres. indic. act. 2nd pl."
"3rd pres. indic. act. 3rd pl.","-unt","3rd pres. indic. act. 3rd pl."
"3rd fut. indic. act. 1st sg.","-am","3rd fut. indic. act. 1st sg."
"3rd fut. indic. act. 2nd sg.","-ēs","3rd fut. indic. act. 2nd sg."
"3rd fut. indic. act. 3rd sg.","-et","3rd fut. indic. act. 3rd sg."
"3rd fut. indic. act. 1st pl.","-ēmus","3rd fut. indic. act. 1st pl."
"3rd fut. indic. act. 2nd pl.","-ētis","3rd fut. indic. act. 2nd pl."
"3rd fut. indic. act. 3rd pl.","-ent","3rd fut. indic. act. 3rd pl."
"3rd imperf. indic. act. 1st sg.","-ēbam","3rd imperf. indic. act. 1st sg."
"3rd imperf. indic. act. 2nd sg.","-ēbās","3rd imperf. indic. act. 2nd sg."
"3rd imperf. indic. act. 3rd sg.","-ēbat","3rd imperf. indic. act. 3rd sg."
"3rd imperf. indic. act. 1st pl.","-ēbāmus","3rd imperf. indic. act. 1st pl."
"3rd imperf. indic. act. 2nd pl.","-ēbātis","3rd imperf. indic. act. 2nd pl."
"3rd imperf. indic. act. 3rd pl.","-ēbant","3rd imperf. indic. act. 3rd pl."
