"vīs, vīs nom. sg.","vīs","vīs, vīs nom. sg."
"vīs, vīs gen. sg.","(vīs)","vīs, vīs gen. sg."
"vīs, vīs dat. sg.","(vī)","vīs, vīs dat. sg."
"vīs, vīs acc. sg.","vim","vīs, vīs acc. sg."
"vīs, vīs abl. sg.","vī","vīs, vīs abl. sg."
"vīs, vīs voc. sg.","vīs","vīs, vīs voc. sg."
"vīs, vīs nom. pl.","vīrēs","vīs, vīs nom. pl."
"vīs, vīs gen. pl.","vīrium","vīs, vīs gen. pl."
"vīs, vīs dat. pl.","vīribus","vīs, vīs dat. pl."
"vīs, vīs acc. pl.","vīrēs","vīs, vīs acc. pl."
"vīs, vīs abl. pl.","vīribus","vīs, vīs abl. pl."
"vīs, vīs voc. pl.","vīrēs","vīs, vīs voc. pl."
