"Carthāgō, Carthāginis","f. 3rd Carthage","Carthāgō, Carthāginis"
"fābula, fābulae","f. 1st story, tale; play","fābula, fābulae"
"imperātor, imperātōris","m. 3rd general, commander-in-chief, emporer","imperātor, imperātōris"
"imperium, imperiī","n. 2nd power to command, supreme power, authority, command, control","imperium, imperiī"
"perfugium, perfugiī","n. 2nd refuge, shelter","perfugium, perfugiī"
"serva, servae",f. 1st slave,"serva, servae"
"servus, servī",m. 2nd slave,"servus, servī"
"sōlācium, sōlāciī","n. 2nd comfort, relief","sōlācium, sōlāciī"
"vulnus, vulneris",n. 3rd wound,"vulnus, vulneris"
"re-, red-","inseparable prefix; again, back","re-, red-"
ut,"as, just as, when",ut
posteā,afterwards,posteā
"accipiō, accipere, accēpī, acceptum","to take, receive, accept","accipiō, accipere, accēpī, acceptum"
"excipiō, excipere, excēpī, exceptum","to take out, except; take, receive, capture","excipiō, excipere, excēpī, exceptum"
"recipiō, recipere, recēpī, receptum","to take back, regain; admit, receive","recipiō, recipere, recēpī, receptum"
"pellō, pellere, pepulī, pulsum","to strike, push; drive out, banish","pellō, pellere, pepulī, pulsum"
"expellō, expellere, expulī, expulsum","to drive out, expel, banish","expellō, expellere, expulī, expulsum"
"nārrō, nārrāre, nārrāvī, nārratum","to tell, report, narrate","nārrō, nārrāre, nārrāvī, nārratum"
"quaerō, quaerere, quaesīvī, quaesītum","seek, look for, strive for; ask, inquire, inquire into","quaerō, quaerere, quaesīvī, quaesītum"
"rīdeō, rīdēre, rīsī, rīsum","to laugh, laugh at","rīdeō, rīdēre, rīsī, rīsum"
